label,review
1,我天。。。速度太慢了。。。十点半下的单，十二点半才送到，艾玛
1,肘子卷饼很好吃，推荐
1,整体不错，只是速度慢了一些，土豆卷略清淡
1,今天来的很快，赞一个。
1,到很好吃，就是送的比较晚
1,"赞！超级好吃！,配送,保温,全部高大上！"
1,"不错,略干"
1,送的有点慢…酱香卷还是很好吃的
1,好吃！送的也快～
1,第一次点，挺好吃的。
1,太赞了～宇宙速度～10分钟就送到～
1,"超级超级快,好高大上的包装,还会再来哦"
1,虽然送了3个多小时，但是态度很好，反正我也不急着吃
1,"肘子的挺好吃的,就是略干,要是卷的菜里略有汤汁就更美味了,南瓜粥也挺不错"
1,还可以，就是等得太久太久了，两个小时
1,还蛮快的，味道也还不错，我喜欢~
1,太慢了，给送了瓶饮料，服务还算好，希望能准时送达
1,"很喜欢吃,卷瓶很实惠"
1,还行，挺好吃！
1,"还没有吃,感觉不错"
1,送餐很快，4:30分提前送到，分量很足
1,很好吃而且超值
1,还好，就是送的有点慢，饼都没有嚼劲了。
1,潜力股，你值得拥有
1,潜力股，你懂的
1,非常好，夏天正合适
1,很好吃，量很足
1,晚上果然送的更快，要是能把我定的两个一起送来就更好了，支持支持！赞！
1,超级推荐香菇肉丝～～～～～凉拌木耳味道不错～～～
1,两个能吃饱，但锡纸包得不合理，很容易咽下去！
1,大哥赶紧给我送饭吧，我都等了一个多小时了。
1,"又好吃,又准时"
1,"很快,菜分量足,超赞"
1,好极了，超值！！
1,"粥的味道还不错,饭也不错,拿纸袋装感觉好有B格,下次还会来的"
1,包装好，送的快，价格合理，希望种类再多点，做的更好吃些
1,挺好吃的~
1,还可以，包装干净卫生
1,快，从下单到吃饭，15分钟。
1,非常贴心，送餐四十分钟，小哥沟通四秒钟，飞一样的小哥。说还有好多没送。下次再定。
1,精致，给了手套和餐巾纸，味道还好！！
1,粥少肉多，哈哈
1,非常好吃~送餐小哥好早就到了~
1,挺好的，粥碗破了，粥全洒了，和客服说后立马补送了
1,送餐师傅人不错
1,包装很好，味道也还可以，就是名字太俗
1,"味道不错,有点微微辣,可以说不要辣!"
1,"卷饼不错,就是有肘子有点肥"
1,"土豆肉丝卷有妈妈的味道,而且今天送餐还很快,大赞"
1,不错，外卖小哥挺好玩的，东西不错，我觉得肘子的好吃！就是粥吧，有一根很短的头发。
1,饭菜不错，速度太慢了
1,味道还可以，对我来说，咸了点~
1,很好吃，不错
1,味道和包装都不错
1,包装高大上，味道不错
1,包装好，味道好，很满意。
1,鸡腿肉卷饼肉很足，但有点干
1,超级大一个土豆丝卷饼！吃完晚上都不用吃饭啦！
1,"1、尖椒土豆丝，说好的尖椒呢。。。全是土豆丝。,2、大号的卷饼，有点太大了。。。。。。,3、粥不错"
1,饭很好吃，不过送餐速度真的很慢，我等了三个小时，疯了
1,很不错哦包装很好
1,"可以,就是太慢"
1,觉得酱香更好吃
1,"挺好吃,就是小贵,如果没立减的话"
1,味道好，干净，包装精致
1,"送餐速度快到令人吃惊,10分钟！！！"
1,不错，送餐小哥对不起了，打电话不知道怎么了没响～
1,老板态度非常好
1,"好吃,不错"
1,量少，味道不错，微贵
1,晚了一个半小时才送到，但看到送餐大叔辛苦的样子，还是好评吧，大热天的也不容易
1,很好吃，但是送餐有点儿慢
1,服务很好，昨天吃的，今天补单的。
1,"不错,送货快,包装好"
1,分量挺大，女生吃不了，稍微有点辣。
1,很好很不错，很干净，很满意
1,这个味道一般，不喜欢
1,挺不错的~
1,包装很高大上～味道一般
1,餐到的挺快的，服务态度也好，卷饼应该也会很好吃~还送了手套，挺值的，卷饼中型的巨大~卷饼好吃……
1,味道还好。服务态度真的很好～！
1,好吃，很清淡
1,还没吃，送了一个小时，速度有点慢
1,送餐有点慢
1,好大一份啊，很好吃
1,好吃！送餐时间准！赞！
1,大哥送快点好么～～～～～
1,非常好，包装很仔细！卷饼用锡纸包着，过了半小时再吃依然热着
1,大份太大了
1,包装好好，还用铝纸包装的，
1,粥有些腥，饼有点腻
1,非常好！包装！和味道！快递也很赞，EMS能这么快，哈哈
1,上次少的粥我在备注里写了，果真送到了。
1,包装好用心呀，点赞！
1,说得再好也是假的，尝了就知道了
1,好大一份！
1,送餐太慢。。。，我觉得是太饿了，才感觉好吃。
1,还不错哦~推荐！
1,"挺好,有优惠合适"
1,卷饼到处流油，从锡纸里剥出来也很麻烦
1,"又一次来,不错的说"
1,挺好得。买完了皮蛋瘦肉粥还给我打电话问问要不要南瓜粥。赞
1,好就一个字
1,经常订餐非常好吃，还很干净。
1,还挺好吃的，还好给我放了平时一半的酱~
1,好咸的酱香鸡腿啊！
1,味道还可以，就是送错了，京酱肉丝变成了香菇鸡肉
1,好吃，速度也快
1,赞一个。很快的
1,"八宝茶太太太...咸了,木耳和南瓜粥不错"
1,用料十足，很好吃！
1,非常快，没有肉，估计是不在正餐时间的原因
1,很好吃，谢谢
1,粥好喝，卷饼也还可以，非常满意
1,还不错的，肥肉和肉皮有点多。其它的土豆丝卷饼很不错哦！
1,送晚了，饿得吃得很香
1,东西还不错，但是送餐速度太慢了，不能按时送达，第二单两个多小时了，还没有到，这速度真是醉了
1,很好，很快就送来了，谢谢
1,"很好吃,包装也很高大上,惊喜"
1,包装服务都很好～也很正规的一家外卖～就是本人不太喜欢甜面酱的口味～下次不会选这个了
1,速度很快，饭菜都不错，就是不够辣
1,送得太慢了～味道很好
1,好，味道不错，准时送达。
1,餐送到门门口，态度很好，包装很棒卷饼用锡纸包着，味道很棒，之后还会买
1,挺好的，包装环保又有品。
1,"这次送餐时间有些长,打电话去催,客服服务很好,送餐员服务也很好,菜也是热的,所以还是五星啦！不过土豆肉丝卷基本没有肉"
1,送餐有点慢，但是味道不错。
1,送餐太慢，饼也不好吃，里边都是肥肉
1,很快就送到了，20分钟，很不错的，南瓜粥很好喝，谢谢~
1,送餐可能没有看我标记的送餐时间，提前送来了，飘香肘子的很好吃
1,味道还行，用百度外卖比到店里划算多了
1,简直太好吃，不过我弄了一裤子油TAT皮蛋瘦肉粥棒棒哒！
1,"挺好的,挺快的"
1,送餐很快，人也跟nice，好评！
1,"很准时,服务好,就是这份南瓜粥,有点奇怪的味道"
1,非常棒！好吃
1,超级好吃~明天还定~
1,就是太慢了，对方送错地方了，无语
1,很好吃很超值
1,很好很不错，就是有一点儿淡～
1,送餐真的不快，鱼香肉丝的不错～
1,分量很足，不错，都是肉丁，还有青辣椒，不腻，下次尝尝别的口味的。
1,面皮感觉是生的？？怎么理解这个软趴趴的口感？里面挺辣的，味道给个个人不喜欢，牛肉咬不动直接咽下去，蔬菜是一些豆芽
1,还是很好吃的，就是有时候菜品卖光了！
1,"送餐哥们很好,谢谢"
1,味道还是可以哒，肘子好香，青椒的量也恰到好处。就是送餐太慢了，两个多小时才到。第一次来时我正在上课没有取到，送餐的叔叔下课后又来了，还给我换了热的肘子卷，态度好评。
1,菜味道一般，南瓜粥好喝
1,好吃好吃好吃，重要的事说三遍
1,"好实在的卷饼,够值"
1,好好吃～～
1,"好吃,干净,肘子的肥肉也不腻。百度活动给力,一百分"
1,还不错、不过还是喜欢可口可乐
1,九点多订的餐、等了两个多小时。速度太慢了。
1,外卖小哥态度很好
1,不错呢。。
1,送餐大哥送到门口态度很好～
1,非常好吃！！！！推荐推荐！！包装也特别好！
1,味道不错，饼里面肉可以少点，菜多点！
1,很好吃很实惠～但有点不够吃，要是加送点当主食的饼就好了～
1,饼如果弄得再薄一点是不是更好吃呢？刚咬头两口我以为我是在吃馒头
1,价格实惠，值得购买了
1,肥肉有点多
1,这次晚了一个小时……我也是醉了
1,太慢了。挺好啊
1,菜品选择再多一点就好了
1,宇宙卷饼非常棒
1,超级实惠，就是有点肥
1,喜欢他家的土豆肉丝卷，口感偏硬，适合我的好牙口！尖椒土豆丝太油了
1,很早以前就听说过宇宙卷饼，但是一直没时间吃到。不得不说宇宙卷饼包装让人眼前一亮，顿时觉得逼格提高了一个档次。土豆肉丝卷饼的吃起来比一般的摊卖的好吃一些，用了满减优惠之后很划算，总的来说挺不错的。
1,被骗了感觉，就一个卷饼，特别小，但还好送了可乐啥的，。
1,"很客气的大叔，卷饼very,good"
1,送餐有慢，但品质不错
1,味道不错，肉量很足，不过感觉有些油。很贴心的附送一次性手套。
1,包装好，味道也不错，就是粥有点凉，但卷饼太好吃了！
1,下次记得给我带肘子里的醋
1,"送餐很准时，包装太高大上了点。。。锡箔纸卷饼，牛皮纸袋打包,。来说说这个肘子卷饼，肥肉太多,我全挑出来了。。。味道还可以的,但感觉不像是肘子上的肉诶,皮蛋瘦肉粥很好喝,就是相比较其他家分量有点少"
1,第1，美好的态度让我沉醉！餐哥迈着小碎步态度像一阵风，我这距离本来就远他就迟送了3分钟，送来时一脸抱歉一个劲的问我没迟吧？没迟吧？我心已融化……第二，干净不油腻的包装让我太high！牛皮纸带包装，锡箔纸卷饼，这尼玛干净良心的包装，宇宙卷饼！你们赶紧上市好吗！第三，提一个小小建议，宇宙，你们可以把饼做的辣点嘛！！！我写着辣辣辣！可是还是没有辣嘛！其他一切太美好！明天继续宇宙外卖点起！
1,送来的时候粥撒了…不过小哥很帅跟客气…
1,送来都凉了
1,很好吃！肉很多，很实惠
0,味道还差点。。
0,菜有些凉了，干锅牛腩的洋葱太生了，菜量太少
0,"写明是两个盖饭，结果是一盒拼饭。,面冰凉，还得重新加热"
0,配送员送来的时候洒了很多
0,什么玩意，清汤寡水的！
0,宫保鸡丁里居然有一堆茄子，太差劲了
0,总体不错，不过凉皮的小料如果能单独提供就更好了
0,"少份瓜条,多了份饼,秩然鸭架没有送来"
0,鸭子只有一小盒肉，就没收到过肉这么少的烤鸭，半只烤鸭我信，一只我真不信！
0,我以为红烧肉是由而不腻的那种。。结果很硬，不好吃，而且面也很咸。花了3顿的钱等了一个小时吃到觉得很失望
0,这次的排骨极其不新鲜！
0,"送的玉米发霉的！太恶心了！黄焖鸡量极小，味道一般，骨头多于肉。米饭量很大，然并卵。,要求十二点送过来，十一点半就到了，放到十二点吃已经凉了，差评！"
0,米饭里有一只蟑螂，让人怎么吃
0,"这是红烧豆角啊,还红烧肉呢,什么啊"
0,"量太少了,包装就是浪费"
0,真烂，送的还晚
0,有机菜花里有虫子
0,"都在一个小区,给我送了一个半小时,即使11点送,也等了一个钟头,小炒肉名副其实的小,肉小而且少,照片上的大肉片是拿放大镜照的吧,多亏了我看评价,知道量少,又买份米,不然妥妥的又要买零食"
0,被图片欺骗～就这样吧，有点失望，还等了好久
0,服务没问题，但是不好吃…
0,菜有点少，饭好吃，送餐慢
0,送餐太慢了，等了1个半小时；味道还行。
0,华清家园距离清华科技园就这么近，我也看你们店里说明了，要早点订，10点40多就订餐了，你们店里写的11点送餐，竟然两个多小时才给送来。这太说不过去！
0,小菜豆皮坏了
0,菜量小，那送餐用的车箱太脏了。
0,菜少了些，其他的还行吧
0,今天有点点小雨，送餐真的慢。吃起来口味一般吧，可能是黄焖鸡就要特别热的吃才好吃。
0,肉特别软，感觉肉质巨差
0,味道还好，但是送餐实在是太久了
0,"没有发票，我还要公司报销呢。。,菜有辣味，好吃,就是量少了点"
0,干锅茶树菇和上次送来的不一样，有股臭味！
0,连续吃了两回了，味道不错，菜量小。不太够吃，最重要的问题是今天的干锅茶树菇里面的肉有几片没炒熟……下回请厨师大人一定要炒熟啊！
0,菜越来越少了！米饭也少了！
0,等了100分钟
0,"慢慢慢！！！！差差差！！！！送来都凉了,第一次点这家，也是最后一次点了！"
0,速度比以前慢，菜品比以前差，加油吧！
0,菜品质量啊不错，但是送餐速度也太慢了。
0,没有给送饭，还显示订单完成，不退款。投诉后也没有消息，不是在乎，而是没有重视用户体验。
0,吃得不过瘾。
0,快递送的很差，餐送来以后汁洒了一袋子，根本没办法吃
0,真的是超级慢啊，以后不会再选了
0,一共就五六块牛筋，其他都是菜，菜量也不多，这好意思好称30的套餐。。送餐员不认路，隔100米就要让我自己下楼去拿，这也叫外卖？
0,要求11点半送到，结果12点半才送到，还都是凉的，理由是下雨…给两分算是给食材和味道点面子
0,"味道还行，但是送餐太慢了！！！,饭菜全凉了"
0,两个多小时才送到，，咱是送不了，可以限制流量
0,11点定的，一点多才送。
0,垃圾，订了将近三个小时还没送到，电话打不通。
0,有点辣，送餐慢！
0,有点咸了其他不错
0,味道还不错，但是送餐真的好慢，明明不是很远，一个多小时才送到。
0,10.40定的，11.50到的，真是服了气了，黄焖鸡吃的像红烧鸡块，不说了，绝对不在这里点了
0,从来没有这么糟糕的订餐经历！中午12:29下的单，12:32收到确认的短信，至此一直到两个小时以后无人送餐无人搭理，无奈下致电商家，无人接听，致电百度外卖客服，告知会尽快联系商家给我回电，一分钟后商家用手机回过来以后，态度非常轻蔑，一句“这不是网络有问题嘛”就完事了，最后15:00送餐的到了，还不愿意送上楼，我下楼以后对方直接一指旁边桌子上的塑料袋嘴里就哼了一个字“那”，转身就走了！经过了这一次，我算是明白了，以后订餐绝对不先在网上付钱了，打死也不在这家店订餐，想在这订餐的朋友，如果你能忍住两个多小时肚子饿，那你就订吧！利于减肥！
0,菜量太小米饭太多
0,"孜然鸡丁饭没有上次好吃,而且还提价了一块钱,宫保鸡丁一般"
0,太不靠谱！不是漏发订单就是菜送错了，要不就早送一小时！！！
0,太慢了等了一个半小时..
0,"蒜苔肉丝饭咸死了，差评,其他还不错"
0,送错餐了，定了两个宫保鸡丁，结果送来的是一个宫保鸡丁，一个西红柿炒鸡蛋。索性西红柿鸡蛋也能吃，就直接吃了，不可能等着再送一份。
0,饭送到后都凉了
0,10:26下单，13点才到，定了5份只送来4个……菜太咸，总之服务太差
0,"我要换的东西没给换,而且量还比以前少,送餐速度将近俩小时,送来还都凉透了,这是要作甚？"
0,太慢呀就是
0,很晚才到的。
0,估计是人太多了吧，很晚才送到。
0,好吃。但是送餐时间3小时
0,送餐这个慢啊…………别的不说啥了
0,"等了两个半小时,年前也就这速度了,电话也不接"
0,速度太慢，饭菜也比较少，味道倒是还可以。
0,"啥也不说了,等了两个半小时"
0,今天太慢了~
0,饭菜质量一般般，可选的饮料种类也少
0,口味还行，菜和米饭太少，送来的时候都是凉的
0,口味挺好的，就是米饭再多点就好了。而且我也备注多加米饭了。
0,"12点下单,13：15送达,还好味道不错"
0,米饭很硬很硬！菜比较油，菜量小，米饭多。
0,慢就一个字，饭菜全凉了，所谓的粗粮饭就是白米饭里插了半拉玉没有下次了。米。
0,是不是也太少了！吃两份也不够啊！
0,"反居然给我们送丢了,让我们等了两个多小时，简直了！"
0,"一般,不好吃"
0,没送上楼，说保安不让，但其他人的都可以
0,还能再慢一点嘛！！！！！！！一个半小时！！！！真不愧新店！！
0,好咸好咸好咸，两份菜下肚估计吃掉了2量油1量盐，虽然盐是属于腊肉的但油是属于肥肉的。不过咸到这个程度我也是醉了。送餐大叔态度很好。
0,"菜品温度差,菜品味道佳"
0,送餐态度太差了，给他说了好几次我的地点，他每次都要走离他近一点的路，让我多走好远，丧失路外卖的意义
0,尼玛，十一点不到餐就送来了，你家10点多开午餐的？上次一单两点多还不到，第一个询问电话说我已经收到餐了，第二个询问电话接了说帮我问问，然后就没然后，电话放着忙他的去了，第三个询问电话说没把我的订单看漏了，麻烦跟客人打马虎眼的时候统一下口径好吧？没其他评价：去年买了个表
0,3个小时没送到，打了2次电话说会联系我就没结果了
0,送的太慢，太慢太慢太慢了！送来的时候饭都凉了。
0,到餐时间真心很长，送餐员就说了个路上堵车然后拿钱就走了。。。。。
0,谁也别来这家别怪没提醒！忘记评价了百度外卖软件逼迫完成订单，其实这份饭十点半定的，等了一天压根没有送！！！店家还逃避不接电话，把店铺立刻下架让人找不到，找到后显示“店铺下架”！
0,10:22订餐的，12:10才送到，而且送来的饭菜都凉了，很不满意，要求商家给我回复电话！！！！
0,1点多了，两个多小时了，一直没送到。太垃圾了！再也不订了！
0,狗屎餐厅，送餐3个小时，还没咖啡，一杯咖啡送了3天，客服电话打了6个以上，餐厅电话一个没打通，老板什么态度，一杯咖啡就不给送了，住店家早些倒闭，谢谢。
0,"送的挺慢,菜里的汤汤水水全撒了,另外,我要的是红烧肉,怎么送来了土豆炖肉"
0,"真棒，,这速度，,送餐在疯狂奔跑中,跑了俩小时。"
0,"服务态度差:打了10个电话都没接通;,送餐速度极慢:,2个多小时才把饭送来;,送餐员态度极其恶劣,竟然威胁恐吓我们,定过的的所有餐厅里最差的"
0,送餐速度太慢，订餐后两个小时才送达，服务态度极其恶劣，打电话退餐电话总是占线
0,2个小时送餐时间，但是商家说下次会送一瓶果汁补偿，给个4星吧
0,不要定这家，送餐太慢
0,就是太慢了，我12：44才收到，晚了一个小时，饭都凉了。
0,速度好慢，性价比还可以
0,十一点七分订餐一点送到。很牛逼的饭店，那么久没送过来想取消订单电话总是打不通。细品粗粮？？？饭店名貌似叫细品干锅辣鸭头。百度了他家另部座机能打通没人接…送来的餐盒还烂了～订餐的朋友们注意了啊……真心没田老师红烧肉份量多…个人意见
0,今天送餐时间还不错。就是小炒肉没几片肉，尖椒辣得没法吃。以后再也不订这家外卖了！
0,10点50下单，店里电话一直占线，经过多次网络催单以后，12点50分才送达。和这种糟糕服务和效率的店家合作，百度外卖迟早自己把自己玩死！
0,"难吃,差评,送了,整整两个小时，想发脾气,投诉，送餐员说跟餐厅不是一家，不想要可以,退了，气得人一点脾气都没有，差极了，以后再也不用了,妈蛋！！！！"
0,竟然是凉的！
0,定的土豆牛肉，要求11:30送到，结果13:00送餐员姗姗来迟，而且送到的时候牛油都已经结成冻了。现在天气冷，送餐员很辛苦，希望商家多增加点送餐员，不要因为一点小利只雇佣几个送餐员，而因为延误送餐而损失顾客。顺便一说，那个粗粮饭不就是普通的白米饭吗？我多加了6块钱就换了一小瓶拿铁？很不划算。
0,"菜什么的是挺好吃的,但是10点20订的餐,12点40多到,伤不起,已经好几次这样了,忍无可忍了"
0,俩小时没人送，电话打不通
0,"送的太慢了,2小时,菜都冷了"
0,服务太差了，晚了两个小时
0,送了2个多小时也没送到！最后取消了订单
0,总是很晚送到
0,送餐时间超慢
0,请关注送餐时间
0,自作孽不可活，说了以后再也不定这家，我就是手欠！
0,"有点凉,饭很硬,不会再定"
0,严重超时不说，饭菜都凉了。差评
0,"太慢了,太辣了,小炒肉"
0,味道不错，送餐时间不敢恭维
0,菜凉了就忽略不计了，最搓火的是辣椒都柴了好像都没有炒熟。真是痛苦的订餐经历！！！
0,还可以，比预计时间晚了一小时到，不过还好
0,没收到餐~~11:45分送，13:20还没送来，退了
0,油特多，菜都是剩的还有点发酸，节省成本也不能这么省吧。。。以后再也不点了。
0,等了两个半小时，等哭了。
0,都凉的！没怎么吃
0,不到11点下单，一点半才送到，如果你想饿死，就定这家吧
0,"能再慢点吗,我10点订的，下午1点多才到？再也不会在你家买了"
0,辣，饭冷啦，都两三小时才送来慢
0,我已经不想骂人了，我只想打人！跟同事一起订的让11点半送到，结果同事的送到了，唯独没有我的！打电话问店里（很难才打通），他们说11点20就送出了，那为什么没有呢？打了好几个电话催，终于在12点30多送到了，这一餐吃得艰辛啊，还害我午休时间都没有了！再评价饭菜吧，米饭不错，是大米饭，软硬适度，但是菜一般，不值，加一起差不多也就值花的这些钱，加上百度给的13块就实在是不值了，不知道是百度被坑了还是我被坑了。三次订餐都很失望，我不会再在百度外卖订餐了，失望至极！
0,太慢啦，2个多小时才给送过来
0,太辣了。。不会再爱了
0,品味一般，F服U务C差K！
0,送来都冰凉了
0,"两个多小时都没送过来,联系百度退单了,下次不会再订了"
0,送的是在是太慢了
0,东西挺好，有点儿辣有点儿咸。送餐速度慢哭了。。。。。。
0,"本单实际送达时长为169分钟,口味什么的就不重要了吧,对耐心要点32个赞哦"
0,"送的太慢了,将近两个小时"
0,太慢了送的，服务态度还是不错，不过速度实在不能忍受，不会在订了
0,"提前预定说11点45送,结果快12点半才送到,好慢啊,孜然鸡丁的味道还不错"
0,"宫保鸡丁饭,没啥鸡肉,花生一大堆。"
0,"这个订单根本就没有送到,让我们等到1点多，信誉太差了，之前还一直在他家订饭。"
0,饭还行，催单的时候接电话人态度不咋地。
0,9点58分订的餐12点15才送来！头一次碰到这么差的服务！不要了！
0,送餐速度极慢，完全忽略备注。还好饭菜不错。
0,味道还不错，但是不是第一次送延误了，这次貌似还给送错了。。。等了好久饿过劲儿了已经，本来很好吃的西红柿鸡蛋都凉了。。。送饭过来的时候连声抱歉就给个三星吧。希望以后改进！
0,太慢了太慢了太慢了，饿死了，味道还行！
0,"送餐时间很准时，但“酸豆角焖肉饭”名字有点误导人，其实就是＂酸豆角炒肉末＂，根本不是""焖肉""啊。这次的米饭也不是他家常给的粗粮饭，就是白米饭"
0,等了一个半小时，14元钱，你就给我吃这个？？？酸豆角焖肉？我和同事的加起来，里面的肉馅都不够包一个馄饨的，评论不能爆照片，要不我就发出来给大家见识见识了。毫无疑问的大差评！
0,味道还好，就是送餐太慢了
0,味道还凑合，就是送的太慢了，承诺40分钟送到，结果用了100分钟
0,骑个自行车送饭，不好吃，下次不会再订了。
0,真是不想评价了，等了一个半小时多，菜难吃
0,味道不如从前了，是不是换厨师了
0,菜是凉的。11点10分下单，13点才送到。
0,没饭了还是不想送了呀。我们十点半点的餐，你们十二点打电话告知我们点的餐没有了，什么人啊，不想送也不能耽误我们店别人家的，我看你们干脆倒闭算了，气死老娘了。差的我都不想再说你们什么了
0,催单过程中，餐厅服务员态度一般！没说完就挂电话！
0,送货慢，订的排骨没了，换了个黄焖鸡，有点辣
0,"今天送的超慢不说,还送错了,明明点的排骨豆角给送的黄焖鸡,最讨厌吃鸡了,但是时间太长好饿还是吃了,只吃了一块,好难吃,为什么不打电话问一句给我送别的也行啊,为什么是鸡肉,太讨厌了"
0,"送错单了！！！！态度特别横！！！特别差！！！！我特意确认收货,给差评！！！态度太恶劣了！！！说一会儿再给送,问还得等多长时间,他说那不知道,我们说那就不要了,他还说送都送来了,意思是必须要,态度特别特别差,就跟我们做错事一样,没见过这么牛逼的送餐的！！！以后再也不会定了！！！"
0,11:10下单的，等送到的时间是差十分钟2个小时。
0,点了两份饭就给了一盒米饭，送餐小哥打电话根本不知道他在讲什么！
0,土豆都没熟！牛肉做的太老了～
0,面都坨成一起了，建议点面的及时送，不像米饭
0,恩，不错，吃了一次，上了3次厕所，
0,面送过来都变成饼，兔腿又做越小。
0,什么牛肉？嚼不动，没法吃
0,菜做的很棒，可是送餐送的好慢啊
0,吃了这么多次了，这次竟然有块大石头，不注意还以为是猪血，太吓人了
0,送的面由于送的时间长都不好吃了
0,食物还好，送餐太慢了，而且还给送错了。
0,送错了，要的辣的，给我的渝香的
0,送餐太慢了，10：30订餐，12：30才送到，饿死我了，没有下次了
0,牛肉套餐还可以，就是送餐超级慢啊
0,小碗牛肉用盒子放在装菜的盒子上面，送到时，下面的饭盒盖子被压扁了，上面的盒子就那么陷在下面的菜里。小碗牛肉里有头发，恶心的全倒了。
0,比预计的送达时间晚了半个多小时
0,面也太少了，才半盒，我就没吃饱
0,"实在味道太差了,太不值得了"
0,送餐的不给送上楼，让自己下楼取
0,咋的了？送餐员啥态度？办公室门都不进扔门口桌子上了，门口没桌子你打算给我扔地上啊？假期结束你心情不好啊？我还心情不好呢，吃你们家东西多少回了，现在都这样态度了，米线碎了都
0,"太难吃了,一定不能选他家"
0,"你们送餐员什么态度,就那个年轻的胖子,草"
0,打开袋子才发现没有卤蛋，怎么搞的？
0,是我吃过的最难吃的鸡肉
0,配送员态度很无语，哎
0,味道一般，太腻
0,卤蛋忘了送，后面请补上。
0,现在我就一句话我去你妈了个逼
0,一般般还很慢
0,这送的无语了，提前一小时送到了，嫌饭太烫让我晾一小时吃么。土豆牛肉22不值..不会再订了
0,送餐太慢一个多小时
0,差评，退款太慢！我说的是百度！
0,辣椒醋备注了都不给我，啥意思
0,已经连着两天晚到了！
0,只有5块肉，越来月不地道了
0,"面太软了,味道一般"
0,感觉挺不错的！
0,点错了！还没到
0,11点半送，12点才送到！
0,送餐的师傅，服务质量太差，送过来都已经坨了
0,猪蹄有点腻！没有那么香，不是很好！
0,凉面醋放得太多了，酸掉牙。厨师的水平真的是够了
0,五十分钟送来面都妥了，第一次订餐半小时送到了，后来就不给力了
0,面都成浆糊了
0,电话接线人员服务差
0,味道不错，价格也可以，但是评价给一星，就是对接线员的服务态度，实在太差了
0,接线员的服务态度差，都不敢打电话咨询了，其他方面很好
0,接线员态度极其差
0,挺好，评分给的低就是针对服务态度，接线员工态度太差。建议以后订餐能等就等，别打人家电话催单
0,接线员工态度太差。其他的还不错
0,其他的先不说，就服务态度，接线员工态度太差。建议以后订餐能等就等，别打人家电话催单
0,收了配菜费，却要我去自己去取，真是醉了
0,我要去百度外卖投诉，送到海泰大厦2个小时，我也是醉了，菜都凉了，还打电话让去楼下取，送餐费不是收了吗？
0,两个多小时送到的，还好我没饿死。吐槽一下百度，为什么不能在线取消订单？
0,太慢了，我等了快一个小时，下单时候说明我很赶时间，还是很慢，下次得早点定
0,味道还行，比较辣
0,时间太慢，送了一个半小时，但是很好吃
0,小鱼府一贯的伎俩，送太迟了，就说打电话关机，然后用店里的座机打过来解释一通，真心受不了
0,咸到我不得不评论了←_←，盐不要钱也不用放那么多吧！！！！！活久见
0,等了95分钟
0,"真他妈的慢,我等了两个小时,打客服电话也没人接"
0,吃了这顿饭，拉了一晚上
0,味道不错，速度太慢，六点半定的，七点五十才到
0,"吃了一会儿,不过味道还是很不错的"
0,之前送的很快，今天不知道为什么特别慢，送餐的还不认识路，就在他家馆子门口……
0,我就搞不懂了，红烧肉河粉还放辣椒油？
0,牛肉由肉片变成了肉块，很不好嚼。
0,一个步行5分钟就能到的店，2个小时才送到，说到学校了，40多分钟没给我联系，不清楚这家店到底怎么做生意的
0,粉没有办法吃了
0,永远不看备注
0,"太慢了,我等了一个多小时才送到"
0,等了将近一个小时，快饿晕
0,送餐太慢，太慢
0,送餐太慢！！！
0,送餐很慢，态度很差，还要自己取！
0,送的特别慢，服务态度不好
0,送的特别慢，还要自己去取，不好吃
0,图上有饮料，实际没有！
0,吃的菜里头有清洁球的钢丝
0,我买了卤蛋，没送，每次都比预期时间慢半小时
0,速度慢，1个多小时才到，而且，我的面竟然没有汤
0,送餐的没到就打电话，等了两分钟不来。之后问他到了吗，不回答还挂电话，什么态度！
0,请问您给我一根筷子怎么用啊
0,"等了快2个小时了,你们就不能提速,多派几个人送吗,差评！"
0,两个小时，也是醉了
0,今天菜太咸，连着定了3天吃，一天比一天难吃。
0,太慢了，送了90分钟。
0,餐盒很差劲，汁全撒了
0,送的太慢，10点40下单，12点42送到，今天再试试，看是不是还这么慢
0,今天少给了烤肠.......来个差评吧
0,没什么味儿～～
0,味道很好，就是送餐太慢了。
0,等了一个半小时才吃到了午饭。牛肉还不错，芹菜老了。
0,送来的面都黏了，送货太慢了，等了1个半小时才到，从你店到我这10分钟的路程都不到，还能送迟，我就服了。
0,又少给了烤肠无语
0,为什么我订的鸡蛋，饮料什么的老是不见了？擦
0,第一，这个系统怎么回事？明明12:50才送到，下方黄字系统写的11:52到达。第二，这次包装很不妥，饮料把菜盒压扁，菜汤粘了饮料半罐，送的餐巾纸是用来擦这菜汤的吗？第三，米饭很一般。
0,送餐太慢，送过来都凉了
0,服务态度不好！送餐太慢！
0,送餐速度实在是太慢了，离的这么近还这么慢，如果是订餐高峰时间就应该多派几个人送餐，一等就是一个多小时都该吃晚饭了
0,土豆要多煮一下
0,味道一般～
0,菜送来了，烤肠没送来。
0,红烧肉里有沙子，配送还把汤倒出来了
0,送餐时间太长快一小时了
0,不要辣，结果全是辣
0,较之前还是吃的时候腊肉量偏少，不知是不是商家减量还是偶然的情况
0,牛肉几片，很明显量超少啊，15大洋不值
0,卤蛋没有配送
0,不值。没有20元的感觉
0,送餐不守时，理由一大堆，太难吃。0分
0,十一点半下单，一点四十才到
